city,timestamp,temperature,season
New York,2010-07-19,20.48255922252475,summer
New York,2010-07-20,25.04316539210993,summer
New York,2010-07-21,24.868435300919764,summer
New York,2010-07-22,24.84633299273686,summer
New York,2010-07-23,26.912167333763342,summer
New York,2010-07-24,29.5875013755009,summer
New York,2010-07-25,24.642796482937406,summer
New York,2010-07-26,35.91563997468381,summer
New York,2010-07-27,15.630754661544827,summer
New York,2010-07-28,25.439259383168697,summer
New York,2010-07-29,31.680060821502803,summer
New York,2010-07-30,18.31627648279948,summer
New York,2010-07-31,21.017881676715575,summer
New York,2010-08-01,26.898506196969237,summer
New York,2010-08-02,14.135112771760674,summer
New York,2010-08-03,28.391566062386364,summer
New York,2010-08-04,33.692972301949005,summer
New York,2010-08-05,27.43974027683674,summer
New York,2010-08-06,18.10412155603747,summer
New York,2010-08-07,24.15842980405727,summer
New York,2010-08-08,28.25310164690577,summer
New York,2010-08-09,18.405590035818193,summer
New York,2010-08-10,33.24197243599039,summer
New York,2010-08-11,21.65927030779301,summer
New York,2010-08-12,20.44765817557823,summer
New York,2010-08-13,21.778866624350684,summer
New York,2010-08-14,23.495832319506572,summer
New York,2010-08-15,19.889115442533097,summer
New York,2010-08-16,23.14248613267915,summer
New York,2010-08-17,35.745897455175054,summer
New York,2010-08-18,31.026121250912713,summer
New York,2010-08-19,29.272961289560214,summer
New York,2010-08-20,20.443607905525507,summer
New York,2010-08-21,26.286717171745224,summer
New York,2010-08-22,18.1696239571289,summer
New York,2010-08-23,24.89782783719988,summer
New York,2010-08-24,32.311936290520144,summer
New York,2010-08-25,25.51282749507563,summer
New York,2010-08-26,21.514109252405845,summer
New York,2010-08-27,25.75420797615969,summer
New York,2010-08-28,21.722235260942483,summer
New York,2010-08-29,23.702315578152394,summer
New York,2010-08-30,22.06294305064339,summer
New York,2010-08-31,31.02320042129503,summer
New York,2010-09-01,13.149685810551969,autumn
New York,2010-09-02,22.931420383355068,autumn
New York,2010-09-03,5.43343227089737,autumn
New York,2010-09-04,12.809386496934561,autumn
New York,2010-09-05,13.455784799390184,autumn
New York,2010-09-06,11.973137291247399,autumn
New York,2010-09-07,16.966831901209094,autumn
New York,2010-09-08,18.342627621671703,autumn
New York,2010-09-09,14.315790380776145,autumn
New York,2010-09-10,6.740570318895978,autumn
New York,2010-09-11,14.638810534969226,autumn
New York,2010-09-12,16.27935616067876,autumn
New York,2010-09-13,12.898289394012124,autumn
New York,2010-09-14,12.28378184705588,autumn
New York,2010-09-15,14.811047092798049,autumn
New York,2010-09-16,21.859498723971555,autumn
New York,2010-09-17,8.407628522145583,autumn
New York,2010-09-18,7.555062746185084,autumn
New York,2010-09-19,8.692464766631305,autumn
New York,2010-09-20,20.206767287185723,autumn
New York,2010-09-21,21.907507147839897,autumn
New York,2010-09-22,9.166515280850485,autumn
New York,2010-09-23,12.282926310571215,autumn
New York,2010-09-24,15.075107855312327,autumn
New York,2010-09-25,13.607427943130615,autumn
New York,2010-09-26,8.920688137367424,autumn
New York,2010-09-27,14.066360522644572,autumn
New York,2010-09-28,15.831776797713328,autumn
New York,2010-09-29,18.399278878978627,autumn
New York,2010-09-30,12.356051398242432,autumn
New York,2010-10-01,9.506532309641276,autumn
New York,2010-10-02,19.397234288517325,autumn
New York,2010-10-03,18.2931251207033,autumn
New York,2010-10-04,9.224911074993415,autumn
New York,2010-10-05,21.240530653855245,autumn
New York,2010-10-06,15.569249927210487,autumn
New York,2010-10-07,16.3474331730757,autumn
New York,2010-10-08,11.010677520853003,autumn
New York,2010-10-09,12.835139779345806,autumn
New York,2010-10-10,10.92209689230218,autumn
New York,2010-10-11,11.325098749140796,autumn
New York,2010-10-12,11.143082161285705,autumn
New York,2010-10-13,6.742504357691859,autumn
New York,2010-10-14,4.08722939170341,autumn
New York,2010-10-15,24.144140554590457,autumn
New York,2010-10-16,9.511902345915132,autumn
New York,2010-10-17,19.167930643272918,autumn
New York,2010-10-18,13.987297972421635,autumn
New York,2010-10-19,14.763650408291484,autumn
New York,2010-10-20,18.89638995338965,autumn
New York,2010-10-21,16.794553595631562,autumn
New York,2010-10-22,8.414620928801174,autumn
New York,2010-10-23,19.555800242593804,autumn
New York,2010-10-24,22.91875923005787,autumn
New York,2010-10-25,16.58075147065893,autumn
New York,2010-10-26,18.57223117033111,autumn
New York,2010-10-27,12.013912980377267,autumn
New York,2010-10-28,5.402168301308231,autumn
New York,2010-10-29,11.138580078224988,autumn
New York,2010-10-30,16.962061063459547,autumn
New York,2010-10-31,22.320612253598668,autumn
New York,2010-11-01,16.720884374433098,autumn
New York,2010-11-02,12.648108364027388,autumn
New York,2010-11-03,5.945486733626835,autumn
New York,2010-11-04,14.398340117322125,autumn
New York,2010-11-05,23.98669844713564,autumn
New York,2010-11-06,14.207613216883484,autumn
New York,2010-11-07,12.783903250731473,autumn
New York,2010-11-08,16.982895392295628,autumn
New York,2010-11-09,23.747091534371254,autumn
New York,2010-11-10,16.733950491891985,autumn
New York,2010-11-11,9.169800543026941,autumn
New York,2010-11-12,3.2646629507496385,autumn
New York,2010-11-13,14.005145068083406,autumn
New York,2010-11-14,13.18676307217082,autumn
New York,2010-11-15,20.522959067604,autumn
New York,2010-11-16,16.772133936400227,autumn
New York,2010-11-17,21.29086408852905,autumn
New York,2010-11-18,16.22863699425149,autumn
New York,2010-11-19,23.991307492315514,autumn
New York,2010-11-20,12.628891071966278,autumn
New York,2010-11-21,24.67878286286198,autumn
New York,2010-11-22,18.113854618408805,autumn
New York,2010-11-23,18.058079831234718,autumn
New York,2010-11-24,24.301612444679687,autumn
New York,2010-11-25,9.278579118397978,autumn
New York,2010-11-26,13.761262963388207,autumn
New York,2010-11-27,7.632469929805663,autumn
New York,2010-11-28,4.985379084827024,autumn
New York,2010-11-29,15.748009239987406,autumn
New York,2010-11-30,10.780074702830948,autumn
New York,2010-12-01,2.6065965532758533,winter
New York,2010-12-02,12.988538576158684,winter
New York,2010-12-03,-1.697172772300303,winter
New York,2010-12-04,0.06586959997912366,winter
New York,2010-12-05,3.4456445736013612,winter
New York,2010-12-06,4.846700025373419,winter
New York,2010-12-07,-0.6663437377373144,winter
New York,2010-12-08,1.9646254843584785,winter
New York,2010-12-09,-4.390359562018983,winter
New York,2010-12-10,5.747470760278295,winter
New York,2010-12-11,6.783454119255414,winter
New York,2010-12-12,-0.27867140090073733,winter
New York,2010-12-13,4.393411785196195,winter
New York,2010-12-14,7.032313679553235,winter
New York,2010-12-15,-4.224865728242843,winter
New York,2010-12-16,-6.680883142559027,winter
New York,2010-12-17,1.5120035220613346,winter
New York,2010-12-18,-3.110562202341685,winter
New York,2010-12-19,1.1721570518728126,winter
New York,2010-12-20,4.4431849501664695,winter
New York,2010-12-21,7.433010774324095,winter
New York,2010-12-22,8.715053374335863,winter
New York,2010-12-23,10.586044353183937,winter
New York,2010-12-24,0.07362630640101864,winter
New York,2010-12-25,9.577875236931035,winter
New York,2010-12-26,-8.940696759577339,winter
New York,2010-12-27,-2.208554775374151,winter
New York,2010-12-28,4.189650342265131,winter
New York,2010-12-29,3.117962995951993,winter
New York,2010-12-30,-8.948294903508787,winter
New York,2010-12-31,0.11278307861330489,winter
New York,2011-01-01,5.913203453387782,winter
New York,2011-01-02,-0.3170923369911274,winter
New York,2011-01-03,-1.0735261626717445,winter
New York,2011-01-04,0.8796846253883401,winter
New York,2011-01-05,-7.917847023761096,winter
New York,2011-01-06,-5.88211522387428,winter
New York,2011-01-07,6.802656104024722,winter
New York,2011-01-08,-1.1156075307602855,winter
New York,2011-01-09,-1.6280170649746637,winter
New York,2011-01-10,-2.6544949480082365,winter
New York,2011-01-11,-7.008398357841771,winter
New York,2011-01-12,-7.5099119087170045,winter
New York,2011-01-13,-0.916424859736855,winter
New York,2011-01-14,1.09534597374327,winter
New York,2011-01-15,-4.388720005078776,winter
New York,2011-01-16,-0.8624463096343504,winter
New York,2011-01-17,-2.597242371707618,winter
New York,2011-01-18,3.148553856854366,winter
New York,2011-01-19,6.0510287150241036,winter
New York,2011-01-20,-3.623545190914406,winter
New York,2011-01-21,-7.3359041078336915,winter
New York,2011-01-22,4.258219724716846,winter
New York,2011-01-23,1.5935557471245023,winter
New York,2011-01-24,-1.9544601204658265,winter
New York,2011-01-25,-0.3925770911279511,winter
New York,2011-01-26,-5.91696700071489,winter
New York,2011-01-27,4.004369560699825,winter
New York,2011-01-28,5.665458272919423,winter
New York,2011-01-29,2.4045178344607514,winter
New York,2011-01-30,4.58509173216101,winter
New York,2011-01-31,0.2913038745918074,winter
New York,2011-02-01,2.9792225924998506,winter
New York,2011-02-02,-3.235689736863028,winter
New York,2011-02-03,-10.111751856680765,winter
New York,2011-02-04,5.253369761576979,winter
New York,2011-02-05,3.4027063014308867,winter
New York,2011-02-06,6.439199572024795,winter
New York,2011-02-07,-6.182951233337924,winter
New York,2011-02-08,-0.14480903745622664,winter
New York,2011-02-09,4.728902907937024,winter
New York,2011-02-10,-1.8749240573693928,winter
New York,2011-02-11,-5.464266766916136,winter
New York,2011-02-12,-1.2165720503105846,winter
New York,2011-02-13,-0.777001777155827,winter
New York,2011-02-14,2.949752177113345,winter
New York,2011-02-15,-8.501404811850321,winter
New York,2011-02-16,1.862005211896024,winter
New York,2011-02-17,1.680343313948939,winter
New York,2011-02-18,3.2864247260872586,winter
New York,2011-02-19,-7.943428309755691,winter
New York,2011-02-20,-1.3774156458825533,winter
New York,2011-02-21,-7.549650582523436,winter
New York,2011-02-22,-11.867686125095966,winter
New York,2011-02-23,-7.5542237797994165,winter
New York,2011-02-24,8.315243058196009,winter
New York,2011-02-25,9.360791697013909,winter
New York,2011-02-26,-3.7490206657215106,winter
New York,2011-02-27,-0.44905238131891856,winter
New York,2011-02-28,2.59034145664562,winter
New York,2011-03-01,11.046087600117094,spring
New York,2011-03-02,11.831529916913954,spring
New York,2011-03-03,5.663864462615986,spring
New York,2011-03-04,8.203646248761055,spring
New York,2011-03-05,6.454416419934558,spring
New York,2011-03-06,11.274384090214635,spring
New York,2011-03-07,9.427156426624657,spring
New York,2011-03-08,15.390807823018823,spring
New York,2011-03-09,11.839359179560063,spring
New York,2011-03-10,21.230361412190668,spring
New York,2011-03-11,6.00724062069296,spring
New York,2011-03-12,8.754922181469233,spring
New York,2011-03-13,6.547754416281329,spring
New York,2011-03-14,14.193036273337732,spring
New York,2011-03-15,17.092304646173837,spring
New York,2011-03-16,6.553449358968027,spring
New York,2011-03-17,5.540286580784642,spring
New York,2011-03-18,7.544655232585127,spring
New York,2011-03-19,7.690463330000346,spring
New York,2011-03-20,14.083382370825017,spring
New York,2011-03-21,4.865292957587616,spring
New York,2011-03-22,5.249239508677852,spring
New York,2011-03-23,11.071731466408215,spring
New York,2011-03-24,11.73158820642007,spring
New York,2011-03-25,12.064386456066513,spring
New York,2011-03-26,3.141099669257514,spring
New York,2011-03-27,0.01511555856543545,spring
New York,2011-03-28,-3.5066535157060024,spring
New York,2011-03-29,4.914359763088731,spring
New York,2011-03-30,21.080193174259914,spring
New York,2011-03-31,6.094083361761378,spring
New York,2011-04-01,18.260367931444705,spring
New York,2011-04-02,17.95495947178203,spring
New York,2011-04-03,7.022572198583935,spring
New York,2011-04-04,13.559543461509975,spring
New York,2011-04-05,5.606527464464341,spring
New York,2011-04-06,6.657850974083445,spring
New York,2011-04-07,5.430453612473294,spring
New York,2011-04-08,4.903767249717862,spring
New York,2011-04-09,6.769126396459391,spring
New York,2011-04-10,3.196489929198192,spring
New York,2011-04-11,8.551045983310969,spring
New York,2011-04-12,7.46048722162789,spring
New York,2011-04-13,15.39087876652339,spring
New York,2011-04-14,0.7735899164446316,spring
New York,2011-04-15,17.262609497000685,spring
New York,2011-04-16,5.226955192605626,spring
New York,2011-04-17,17.892290508379634,spring
New York,2011-04-18,10.638396199246387,spring
New York,2011-04-19,19.58407205878123,spring
New York,2011-04-20,12.275540185174567,spring
New York,2011-04-21,2.186203630557909,spring
New York,2011-04-22,8.618796994743867,spring
New York,2011-04-23,10.848994263012173,spring
New York,2011-04-24,9.44480820347654,spring
New York,2011-04-25,9.321520010820386,spring
New York,2011-04-26,-0.29785014722525816,spring
New York,2011-04-27,14.611063030971984,spring
New York,2011-04-28,8.604493548601603,spring
New York,2011-04-29,5.5681669459560865,spring
New York,2011-04-30,1.658662131704979,spring
New York,2011-05-01,15.164925581274156,spring
New York,2011-05-02,12.457502197165399,spring
New York,2011-05-03,2.249243440695886,spring
New York,2011-05-04,14.17721279856131,spring
New York,2011-05-05,14.193038437194275,spring
New York,2011-05-06,9.258264483624894,spring
New York,2011-05-07,10.230216504247437,spring
New York,2011-05-08,6.048216221676065,spring
New York,2011-05-09,7.037839590342095,spring
New York,2011-05-10,20.6243567449275,spring
New York,2011-05-11,10.298832184453538,spring
New York,2011-05-12,7.054486353655763,spring
New York,2011-05-13,12.128286827660936,spring
New York,2011-05-14,14.758774520762282,spring
New York,2011-05-15,4.823507475368497,spring
New York,2011-05-16,11.02757472606666,spring
New York,2011-05-17,9.210208195794628,spring
New York,2011-05-18,22.927014401528595,spring
New York,2011-05-19,11.914921262536238,spring
New York,2011-05-20,5.249820194899494,spring
New York,2011-05-21,6.884091784089543,spring
New York,2011-05-22,10.46759846047593,spring
New York,2011-05-23,11.276556947763648,spring
New York,2011-05-24,13.657925676215838,spring
New York,2011-05-25,3.4601856324731672,spring
New York,2011-05-26,14.160467789951248,spring
New York,2011-05-27,5.69925676526154,spring
New York,2011-05-28,14.895026453929823,spring
New York,2011-05-29,11.48974690578518,spring
New York,2011-05-30,15.789761134893164,spring
New York,2011-05-31,9.694769915961869,spring
New York,2011-06-01,26.084155046676653,summer
New York,2011-06-02,28.12532485519298,summer
New York,2011-06-03,18.07508709408213,summer
New York,2011-06-04,24.303721809685676,summer
New York,2011-06-05,23.059281568315797,summer
New York,2011-06-06,22.91489699181155,summer
New York,2011-06-07,25.809954183881523,summer
New York,2011-06-08,18.594675470140885,summer
New York,2011-06-09,25.452562575230584,summer
New York,2011-06-10,21.04567941004389,summer
New York,2011-06-11,27.662426194732383,summer
New York,2011-06-12,26.469991438861364,summer
New York,2011-06-13,24.737285830061573,summer
New York,2011-06-14,19.416109807063037,summer
New York,2011-06-15,27.86921864179668,summer
New York,2011-06-16,24.172499680318733,summer
New York,2011-06-17,16.54325483776097,summer
New York,2011-06-18,19.296386138305138,summer
New York,2011-06-19,10.672374600054301,summer
New York,2011-06-20,24.92171927339312,summer
New York,2011-06-21,19.65688246016198,summer
New York,2011-06-22,27.548799999870237,summer
New York,2011-06-23,35.56289987295983,summer
New York,2011-06-24,25.748838451975335,summer
New York,2011-06-25,16.53251786073065,summer
New York,2011-06-26,21.860950679890607,summer
New York,2011-06-27,29.962603893559557,summer
New York,2011-06-28,18.826662867894576,summer
New York,2011-06-29,28.007487301280822,summer
New York,2011-06-30,29.607497467445143,summer
New York,2011-07-01,31.771866075803487,summer
New York,2011-07-02,17.309625871179485,summer
New York,2011-07-03,22.36717903676728,summer
New York,2011-07-04,29.60702312353502,summer
New York,2011-07-05,18.066594241960328,summer
New York,2011-07-06,19.814002770249903,summer
New York,2011-07-07,20.000139477598616,summer
New York,2011-07-08,24.444636775800276,summer
New York,2011-07-09,29.736074110155748,summer
New York,2011-07-10,18.318706013981036,summer
New York,2011-07-11,25.089898691235085,summer
New York,2011-07-12,18.249414766094578,summer
New York,2011-07-13,29.18837031103409,summer
New York,2011-07-14,24.09997814228074,summer
New York,2011-07-15,32.7754655742915,summer
New York,2011-07-16,27.891834120480784,summer
New York,2011-07-17,19.98977761961452,summer
New York,2011-07-18,20.169056564360197,summer
New York,2011-07-19,33.22027308262321,summer
New York,2011-07-20,23.151723156495233,summer
New York,2011-07-21,19.91577963056399,summer
New York,2011-07-22,27.24235402367104,summer
New York,2011-07-23,27.115143380319424,summer
New York,2011-07-24,22.39399278793689,summer
New York,2011-07-25,37.541881722430546,summer
New York,2011-07-26,22.49951113129584,summer
New York,2011-07-27,24.025154417858122,summer
New York,2011-07-28,22.820610845183264,summer
New York,2011-07-29,21.51158331864157,summer
New York,2011-07-30,30.814728576547747,summer
New York,2011-07-31,22.771061843655836,summer
New York,2011-08-01,31.6551103275729,summer
New York,2011-08-02,25.228215856770014,summer
New York,2011-08-03,18.036500104647757,summer
New York,2011-08-04,17.65559802400605,summer
New York,2011-08-05,27.76595876106432,summer
New York,2011-08-06,24.89773722854351,summer
New York,2011-08-07,32.66732752775116,summer
New York,2011-08-08,23.54843843114666,summer
New York,2011-08-09,29.372437022327016,summer
New York,2011-08-10,26.940653524397018,summer
New York,2011-08-11,26.83458047721305,summer
New York,2011-08-12,28.55704842395971,summer
New York,2011-08-13,31.263878909612625,summer
New York,2011-08-14,32.88878947016122,summer
New York,2011-08-15,17.6958378907346,summer
New York,2011-08-16,20.90278686572546,summer
New York,2011-08-17,25.788524648698285,summer
New York,2011-08-18,34.188315147576006,summer
New York,2011-08-19,33.60200342561223,summer
New York,2011-08-20,26.646118960147753,summer
New York,2011-08-21,23.393349016565697,summer
New York,2011-08-22,17.51298064439534,summer
New York,2011-08-23,27.894157487897846,summer
New York,2011-08-24,21.415840141477386,summer
New York,2011-08-25,32.24111620286149,summer
New York,2011-08-26,20.542555357864188,summer
New York,2011-08-27,22.31018095556179,summer
New York,2011-08-28,26.176943292090893,summer
New York,2011-08-29,21.594982877594898,summer
New York,2011-08-30,30.218358701659874,summer
New York,2011-08-31,23.268615602017217,summer
New York,2011-09-01,11.378419913389978,autumn
New York,2011-09-02,16.52754202184428,autumn
New York,2011-09-03,17.21998212242058,autumn
New York,2011-09-04,11.051140058289963,autumn
New York,2011-09-05,12.570054999554925,autumn
New York,2011-09-06,16.162857350962277,autumn
New York,2011-09-07,15.02547791644718,autumn
New York,2011-09-08,11.207328940323134,autumn
New York,2011-09-09,15.34542432950919,autumn
New York,2011-09-10,21.309763277576636,autumn
New York,2011-09-11,9.10034572945096,autumn
New York,2011-09-12,18.174465370872234,autumn
New York,2011-09-13,23.36011520598511,autumn
New York,2011-09-14,17.138507207633978,autumn
New York,2011-09-15,14.72105369995091,autumn
New York,2011-09-16,13.808239778248193,autumn
New York,2011-09-17,17.533802006674286,autumn
New York,2011-09-18,8.100870488818334,autumn
New York,2011-09-19,19.807350601356053,autumn
New York,2011-09-20,27.35012589509187,autumn
New York,2011-09-21,12.745476324566587,autumn
New York,2011-09-22,18.54878132075761,autumn
New York,2011-09-23,23.330092447455378,autumn
New York,2011-09-24,28.960655794825485,autumn
New York,2011-09-25,16.403112256908646,autumn
New York,2011-09-26,16.015469655591115,autumn
New York,2011-09-27,20.4045352435629,autumn
New York,2011-09-28,9.748077484285675,autumn
New York,2011-09-29,18.286497994977477,autumn
New York,2011-09-30,16.011417838444274,autumn
New York,2011-10-01,18.225461110146814,autumn
New York,2011-10-02,8.86661038390475,autumn
New York,2011-10-03,21.090622320467773,autumn
New York,2011-10-04,16.522481672016596,autumn
New York,2011-10-05,16.569614508511105,autumn
New York,2011-10-06,18.301530014891597,autumn
New York,2011-10-07,16.246299747731353,autumn
New York,2011-10-08,19.214833412312252,autumn
New York,2011-10-09,11.505973067189057,autumn
New York,2011-10-10,17.937740652114666,autumn
New York,2011-10-11,17.754151353510377,autumn
New York,2011-10-12,15.986786894323014,autumn
New York,2011-10-13,14.016414574797635,autumn
